Policy_ID,Customer_ID,Policy_Start_Date,Policy_End_Date,Policy_Type,Policy_Status,Customer_Age,Gender,Marital_Status,Region,City,Annual_Income,Vehicle_Age,Premium_Amount,Sum_Insured,Claim_Count,Claim_Amount,Claim_Status,Payment_Mode,Agent_ID,Agent_Name,Branch,Customer_Tenure_Years,Renewal_Status,Policy_Channel,Risk_Score,Customer_Satisfaction,Fraud_Flag
POL007248,CUST007248,01-06-2024,01-06-2025,Home,Expired,28,Male,Married,North,Chandigarh,647475,0,34490.34,1080543.52,1,136983.67,Approved,Yearly,AG0051,Agent_0051,Branch_005,11.3,Renewed,Online,52,4,No
POL007249,CUST007249,04-05-2023,04-05-2024,Travel,Active,39,Female,Married,South,Kochi,411569,0,11928.45,35876.52,0,0,No Claim,Monthly,AG0096,Agent_0096,Branch_005,7.6,Not Applicable,Agent,57,3,Yes
POL007250,CUST007250,14-03-2025,14-03-2026,Auto,Active,40,Female,Single,North,Chandigarh,387667,1,30425.17,283705.52,0,0,No Claim,Yearly,AG0028,Agent_0028,Branch_005,7.1,Not Applicable,Agent,77,4,Yes
POL007251,CUST007251,31-01-2024,31-01-2025,Health,Expired,38,Male,Single,South,Bangalore,633540,0,39043.94,548446.88,2,312622.56,Pending,Monthly,AG0044,Agent_0044,Branch_006,7.4,Not Renewed,Agent,48,4,No
POL007252,CUST007252,08-05-2024,08-05-2025,Auto,Active,44,Female,Married,West,Pune,484679,2,17683.07,116951.32,1,13206.01,Approved,Yearly,AG0052,Agent_0052,Branch_003,6.9,Not Applicable,Online,20,4,No
POL007253,CUST007253,20-04-2023,20-04-2024,Life,Active,18,Other,Married,North,Chandigarh,533489,0,56970.62,1928916.48,0,0,No Claim,Monthly,AG0043,Agent_0043,Branch_004,7.4,Not Applicable,Branch,77,4,No
POL007254,CUST007254,31-12-2023,31-12-2024,Auto,Active,41,Male,Married,East,Patna,761636,4,27865.5,157099.25,1,20701.58,Approved,Yearly,AG0081,Agent_0081,Branch_007,5.7,Not Applicable,Agent,36,3,No
POL007255,CUST007255,17-03-2024,17-03-2025,Auto,Active,42,Other,Single,West,Surat,791006,5,35616.57,317917.92,4,265722.39,Approved,Quarterly,AG0013,Agent_0013,Branch_007,7.1,Not Applicable,Online,100,2,Yes
POL007256,CUST007256,23-11-2024,23-11-2025,Auto,Expired,47,Female,Married,South,Bangalore,419163,9,31308.92,164429.81,1,25392.41,Approved,Quarterly,AG0051,Agent_0051,Branch_001,2.2,Renewed,Agent,69,3,No
POL007257,CUST007257,10-07-2025,10-07-2026,Travel,Active,21,Male,Married,North,Jaipur,584060,0,11363.06,67144.69,0,0,No Claim,Monthly,AG0031,Agent_0031,Branch_004,2,Not Applicable,Agent,68,1,No
POL007258,CUST007258,07-12-2023,07-12-2024,Travel,Active,66,Female,Single,South,Chennai,403311,0,14850.22,113559.43,0,0,No Claim,Monthly,AG0001,Agent_0001,Branch_006,11.3,Not Applicable,Online,71,2,No
POL007259,CUST007259,04-11-2023,04-11-2024,Auto,Expired,33,Male,Married,East,Kolkata,736963,6,25000.92,137239.82,1,21441.41,Approved,Quarterly,AG0021,Agent_0021,Branch_002,8.1,Not Renewed,Agent,44,2,No
POL007260,CUST007260,18-06-2025,18-06-2026,Health,Active,32,Male,Single,North,Shimla,560405,0,40932.63,772015.44,0,0,No Claim,Quarterly,AG0077,Agent_0077,Branch_004,7.6,Not Applicable,Agent,62,3,No
POL007261,CUST007261,25-09-2023,25-09-2024,Auto,Expired,48,Female,Divorced,West,Mumbai,534427,2,21615.44,209471.8,0,0,No Claim,Yearly,AG0091,Agent_0091,Branch_004,2.8,Renewed,Agent,39,2,No
POL007262,CUST007262,15-07-2025,15-07-2026,Travel,Active,47,Male,Married,East,Patna,592038,0,12236.11,107113.77,0,0,No Claim,Yearly,AG0053,Agent_0053,Branch_007,5.2,Not Applicable,Agent,33,2,No
POL007263,CUST007263,15-03-2024,15-03-2025,Auto,Active,48,Female,Married,East,Kolkata,852815,4,36413.87,418196.65,1,45386.88,Approved,Yearly,AG0080,Agent_0080,Branch_003,0.8,Not Applicable,Agent,62,5,No
POL007264,CUST007264,30-12-2023,30-12-2024,Home,Active,38,Female,Married,East,Guwahati,588763,0,26904.49,771786.46,0,0,No Claim,Monthly,AG0006,Agent_0006,Branch_007,1.8,Not Applicable,Agent,43,3,No
POL007265,CUST007265,15-06-2025,15-06-2026,Auto,Active,40,Male,Married,West,Surat,554363,8,32462.54,324079.13,0,0,No Claim,Quarterly,AG0042,Agent_0042,Branch_001,1.8,Not Applicable,Agent,73,3,No
POL007266,CUST007266,10-05-2023,10-05-2024,Auto,Active,45,Male,Married,West,Pune,1404281,7,38034.05,357197.15,1,39635.74,Approved,Monthly,AG0047,Agent_0047,Branch_008,5.8,Not Applicable,Branch,56,3,No
POL007267,CUST007267,08-03-2024,08-03-2025,Auto,Expired,47,Male,Married,West,Surat,910208,2,36365.27,223152.46,1,32957.82,Approved,Monthly,AG0019,Agent_0019,Branch_004,4.1,Renewed,Branch,79,3,No
POL007268,CUST007268,04-09-2025,04-09-2026,Auto,Active,28,Male,Married,North,Shimla,1555770,1,30882.55,275995.17,0,0,No Claim,Yearly,AG0069,Agent_0069,Branch_006,4.7,Not Applicable,Online,70,2,No
POL007269,CUST007269,08-03-2024,08-03-2025,Auto,Active,44,Male,Married,West,Mumbai,264557,2,28049.42,174377.07,0,0,No Claim,Monthly,AG0097,Agent_0097,Branch_004,3.2,Not Applicable,Agent,58,3,No
POL007270,CUST007270,23-02-2024,23-02-2025,Auto,Expired,18,Male,Married,West,Surat,453394,5,23805.55,260711.54,0,0,No Claim,Quarterly,AG0059,Agent_0059,Branch_005,9.8,Renewed,Online,33,2,No
POL007271,CUST007271,03-01-2025,03-01-2026,Auto,Active,45,Female,Single,South,Chennai,1027724,7,28745.29,317418.15,0,0,No Claim,Quarterly,AG0070,Agent_0070,Branch_001,7.1,Not Applicable,Branch,61,3,No
POL007272,CUST007272,13-10-2023,13-10-2024,Home,Expired,49,Female,Married,West,Surat,594722,0,31038.76,976995.32,0,0,No Claim,Quarterly,AG0078,Agent_0078,Branch_002,3.9,Renewed,Online,46,2,No
POL007273,CUST007273,01-03-2023,01-03-2024,Health,Expired,47,Male,Married,West,Surat,725475,0,48769.57,584256.3,0,0,No Claim,Yearly,AG0042,Agent_0042,Branch_002,2.7,Not Renewed,Agent,58,3,No
POL007274,CUST007274,29-12-2025,29-12-2026,Travel,Active,26,Male,Married,East,Patna,689693,0,12893.97,85019.23,0,0,No Claim,Quarterly,AG0036,Agent_0036,Branch_006,4.5,Not Applicable,Online,70,4,No
POL007275,CUST007275,11-12-2023,11-12-2024,Auto,Expired,18,Male,Married,East,Bhubaneswar,601197,4,21125.06,108865.8,0,0,No Claim,Monthly,AG0011,Agent_0011,Branch_006,7.4,Not Renewed,Branch,41,4,No
POL007276,CUST007276,11-12-2024,11-12-2025,Health,Active,30,Male,Divorced,West,Ahmedabad,2617614,0,49010.3,973788.3,0,0,No Claim,Monthly,AG0036,Agent_0036,Branch_005,9.1,Not Applicable,Online,35,5,No
POL007277,CUST007277,27-11-2023,27-11-2024,Health,Expired,52,Male,Single,South,Chennai,834315,0,40482.36,630579.67,0,0,No Claim,Quarterly,AG0036,Agent_0036,Branch_007,9.8,Renewed,Agent,55,4,No
POL007278,CUST007278,15-01-2023,15-01-2024,Auto,Cancelled,25,Male,Married,West,Surat,857454,7,21357.57,141200.51,1,17521.22,Approved,Monthly,AG0034,Agent_0034,Branch_007,5,Not Applicable,Agent,25,4,No
POL007279,CUST007279,24-11-2024,24-11-2025,Health,Expired,33,Male,Divorced,North,Jaipur,710453,0,40905.39,347451.79,1,46122.38,Approved,Monthly,AG0025,Agent_0025,Branch_007,1,Renewed,Agent,70,3,No
POL007280,CUST007280,09-02-2025,09-02-2026,Auto,Active,38,Male,Married,North,Chandigarh,1322006,3,33594.83,395975.48,0,0,No Claim,Yearly,AG0092,Agent_0092,Branch_002,4.4,Not Applicable,Agent,53,3,No
POL007281,CUST007281,05-11-2023,05-11-2024,Travel,Active,34,Female,Single,West,Surat,820062,0,12425.13,26549.01,0,0,No Claim,Yearly,AG0028,Agent_0028,Branch_004,2.9,Not Applicable,Online,53,2,No
POL007282,CUST007282,22-08-2025,22-08-2026,Home,Active,39,Female,Single,North,Chandigarh,426888,0,41535.15,1610202.84,0,0,No Claim,Yearly,AG0021,Agent_0021,Branch_002,4,Not Applicable,Branch,89,3,No
POL007283,CUST007283,25-12-2024,25-12-2025,Auto,Expired,38,Male,Single,South,Chennai,343849,4,28799.58,306645.29,0,0,No Claim,Quarterly,AG0025,Agent_0025,Branch_007,4.6,Not Renewed,Online,65,3,No
POL007284,CUST007284,02-01-2024,02-01-2025,Health,Expired,42,Male,Married,East,Bhubaneswar,2913409,0,63525.47,560095.27,0,0,No Claim,Monthly,AG0080,Agent_0080,Branch_005,4.5,Renewed,Branch,91,2,No
POL007285,CUST007285,08-06-2023,08-06-2024,Health,Active,24,Other,Married,East,Patna,773412,0,36701.24,726117.12,0,0,No Claim,Yearly,AG0067,Agent_0067,Branch_004,9.3,Not Applicable,Online,74,3,No
POL007286,CUST007286,29-09-2023,29-09-2024,Auto,Expired,29,Other,Single,North,Jaipur,517289,6,32807.44,179343.59,0,0,No Claim,Quarterly,AG0065,Agent_0065,Branch_002,5.1,Renewed,Agent,64,4,No
POL007287,CUST007287,06-02-2025,06-02-2026,Auto,Active,30,Male,Single,North,Chandigarh,816549,10,21656.64,157459.31,0,0,No Claim,Quarterly,AG0048,Agent_0048,Branch_001,5.8,Not Applicable,Agent,45,5,No
POL007288,CUST007288,15-02-2025,15-02-2026,Auto,Active,39,Female,Married,West,Ahmedabad,502672,1,20165.98,212396.44,0,0,No Claim,Quarterly,AG0095,Agent_0095,Branch_005,1.3,Not Applicable,Agent,41,3,No
POL007289,CUST007289,26-09-2025,26-09-2026,Auto,Active,47,Male,Married,South,Hyderabad,1219665,7,32848.94,294110.51,0,0,No Claim,Quarterly,AG0046,Agent_0046,Branch_008,10.1,Not Applicable,Branch,63,2,No
POL007290,CUST007290,13-11-2023,13-11-2024,Health,Expired,56,Male,Married,South,Kochi,948336,0,56650.08,806601.02,1,168341.96,Rejected,Yearly,AG0044,Agent_0044,Branch_004,5.6,Renewed,Agent,72,3,Yes
POL007291,CUST007291,17-02-2024,17-02-2025,Health,Cancelled,18,Male,Divorced,South,Hyderabad,2242837,0,61034.93,988207.66,0,0,No Claim,Yearly,AG0030,Agent_0030,Branch_001,1.9,Not Applicable,Agent,67,2,No
POL007292,CUST007292,02-05-2025,02-05-2026,Health,Active,26,Female,Married,South,Bangalore,1206246,0,34481.27,489008.3,1,80780.54,Approved,Quarterly,AG0068,Agent_0068,Branch_005,5.7,Not Applicable,Online,37,3,No
POL007293,CUST007293,25-06-2023,25-06-2024,Auto,Expired,31,Female,Single,East,Kolkata,1214393,4,26940.89,232393.22,0,0,No Claim,Quarterly,AG0012,Agent_0012,Branch_006,1.8,Renewed,Online,66,4,No
POL007294,CUST007294,26-02-2025,26-02-2026,Auto,Active,43,Male,Married,West,Mumbai,1287373,5,22583.96,166923.64,0,0,No Claim,Yearly,AG0099,Agent_0099,Branch_003,7.1,Not Applicable,Online,29,4,No
POL007295,CUST007295,12-06-2023,12-06-2024,Auto,Cancelled,32,Female,Married,North,Delhi,929253,5,24240.67,215266.5,1,34858.73,Approved,Yearly,AG0059,Agent_0059,Branch_005,1,Not Applicable,Agent,47,3,No
POL007296,CUST007296,06-05-2023,06-05-2024,Health,Active,45,Male,Married,South,Kochi,990552,0,47442.8,572801.41,1,123783.77,Approved,Quarterly,AG0067,Agent_0067,Branch_003,6,Not Applicable,Agent,53,4,No
POL007297,CUST007297,29-04-2023,29-04-2024,Health,Expired,42,Female,Single,South,Hyderabad,1040621,0,34287.12,552520.44,0,0,No Claim,Yearly,AG0025,Agent_0025,Branch_004,9.9,Not Renewed,Online,41,4,No
POL007298,CUST007298,01-04-2023,01-04-2024,Health,Expired,63,Male,Married,South,Chennai,1089275,0,55148.11,1043125.46,0,0,No Claim,Quarterly,AG0081,Agent_0081,Branch_003,3.1,Renewed,Online,49,3,Yes
POL007299,CUST007299,15-12-2024,15-12-2025,Life,Expired,50,Female,Married,West,Surat,590532,0,59573.23,2166455.78,0,0,No Claim,Yearly,AG0092,Agent_0092,Branch_005,10.2,Renewed,Online,59,5,No
POL007300,CUST007300,05-07-2023,05-07-2024,Life,Active,54,Male,Married,East,Bhubaneswar,675876,0,55968.4,4018420.91,0,0,No Claim,Monthly,AG0006,Agent_0006,Branch_006,11.4,Not Applicable,Branch,81,3,No
POL007301,CUST007301,07-05-2025,07-05-2026,Auto,Active,43,Female,Married,North,Delhi,1234103,3,34068.46,345738.29,0,0,No Claim,Yearly,AG0090,Agent_0090,Branch_007,7.4,Not Applicable,Agent,62,2,Yes
POL007302,CUST007302,23-07-2024,23-07-2025,Auto,Expired,19,Male,Married,South,Chennai,739293,10,32262.41,238471.54,0,0,No Claim,Quarterly,AG0064,Agent_0064,Branch_004,9,Renewed,Online,58,5,No
POL007303,CUST007303,02-11-2023,02-11-2024,Health,Cancelled,18,Female,Single,South,Bangalore,961839,0,38450.11,538595.63,0,0,No Claim,Yearly,AG0072,Agent_0072,Branch_005,5.6,Not Applicable,Online,48,4,No
POL007304,CUST007304,08-07-2024,08-07-2025,Auto,Expired,46,Male,Divorced,South,Kochi,265867,2,31198.43,212634.46,0,0,No Claim,Yearly,AG0092,Agent_0092,Branch_006,2.3,Renewed,Agent,100,1,No
POL007305,CUST007305,22-12-2023,22-12-2024,Home,Expired,54,Male,Married,South,Chennai,1029267,0,37084.5,1619877.3,0,0,No Claim,Yearly,AG0049,Agent_0049,Branch_007,7.6,Renewed,Agent,56,1,No
POL007306,CUST007306,10-06-2023,10-06-2024,Health,Expired,43,Female,Married,East,Patna,531232,0,25797.38,294518.53,0,0,No Claim,Quarterly,AG0014,Agent_0014,Branch_002,7,Renewed,Agent,30,3,No
POL007307,CUST007307,11-04-2024,11-04-2025,Auto,Cancelled,41,Female,Single,North,Delhi,423509,0,24456.17,260957.4,0,0,No Claim,Yearly,AG0094,Agent_0094,Branch_002,10.3,Not Applicable,Agent,39,3,No
POL007308,CUST007308,03-06-2024,03-06-2025,Life,Active,40,Female,Married,South,Hyderabad,888371,0,56762.06,4229534.84,0,0,No Claim,Yearly,AG0033,Agent_0033,Branch_002,10.5,Not Applicable,Agent,71,3,No
POL007309,CUST007309,21-11-2024,21-11-2025,Home,Active,43,Female,Married,North,Chandigarh,1033054,0,33667.87,1508402.97,0,0,No Claim,Monthly,AG0049,Agent_0049,Branch_008,2.5,Not Applicable,Agent,42,4,No
POL007310,CUST007310,04-02-2024,04-02-2025,Life,Expired,39,Male,Married,West,Ahmedabad,2505210,0,62920.35,4688455.63,0,0,No Claim,Monthly,AG0073,Agent_0073,Branch_003,10.6,Not Renewed,Branch,46,4,No
POL007311,CUST007311,26-08-2024,26-08-2025,Home,Expired,38,Female,Single,North,Shimla,830176,0,26155.58,778049.97,0,0,No Claim,Yearly,AG0040,Agent_0040,Branch_008,4.6,Not Renewed,Online,22,3,No
POL007312,CUST007312,24-12-2024,24-12-2025,Auto,Expired,38,Male,Single,West,Pune,1486189,9,22360.45,122832.92,0,0,No Claim,Yearly,AG0069,Agent_0069,Branch_003,5.4,Renewed,Agent,33,4,No
POL007313,CUST007313,17-08-2025,17-08-2026,Health,Active,45,Female,Married,West,Surat,986001,0,40507.56,713756.27,0,0,No Claim,Monthly,AG0026,Agent_0026,Branch_007,7.8,Not Applicable,Online,44,3,No
POL007314,CUST007314,16-07-2025,16-07-2026,Life,Active,31,Male,Single,South,Kochi,721528,0,34517.03,866230.93,0,0,No Claim,Yearly,AG0056,Agent_0056,Branch_008,6.6,Not Applicable,Agent,36,3,No
POL007315,CUST007315,14-12-2023,14-12-2024,Life,Active,57,Male,Married,North,Shimla,369475,0,46507.19,3227864.06,0,0,No Claim,Yearly,AG0046,Agent_0046,Branch_002,1.4,Not Applicable,Online,54,3,No
POL007316,CUST007316,18-08-2025,18-08-2026,Travel,Active,32,Male,Married,South,Kochi,918387,0,10468.57,80495.54,0,0,No Claim,Monthly,AG0044,Agent_0044,Branch_005,5.8,Not Applicable,Online,31,3,No
POL007317,CUST007317,02-12-2023,02-12-2024,Auto,Cancelled,36,Female,Married,South,Bangalore,1185271,1,25004.28,270456.05,0,0,No Claim,Monthly,AG0067,Agent_0067,Branch_008,10,Not Applicable,Online,36,3,No
POL007318,CUST007318,08-10-2023,08-10-2024,Auto,Active,48,Male,Single,South,Chennai,321541,5,27671.44,266429.15,0,0,No Claim,Yearly,AG0019,Agent_0019,Branch_008,9.7,Not Applicable,Agent,53,2,No
POL007319,CUST007319,05-09-2023,05-09-2024,Auto,Expired,49,Male,Married,South,Chennai,852428,4,24530.2,238542.12,1,49871.71,Approved,Monthly,AG0061,Agent_0061,Branch_003,11.4,Renewed,Online,41,3,No
POL007320,CUST007320,06-08-2024,06-08-2025,Life,Active,27,Female,Single,East,Patna,714889,0,41516.54,1857870.95,0,0,No Claim,Monthly,AG0013,Agent_0013,Branch_008,4.2,Not Applicable,Agent,40,3,No
POL007321,CUST007321,30-07-2024,30-07-2025,Home,Active,46,Male,Single,West,Mumbai,656266,0,38103.74,1391613.79,0,0,No Claim,Monthly,AG0002,Agent_0002,Branch_003,7.8,Not Applicable,Agent,70,3,No
POL007322,CUST007322,04-11-2024,04-11-2025,Life,Cancelled,24,Female,Single,East,Patna,1661820,0,61893.64,4185677.52,0,0,No Claim,Yearly,AG0073,Agent_0073,Branch_004,3.1,Not Applicable,Agent,60,3,No
POL007323,CUST007323,08-02-2024,08-02-2025,Life,Expired,18,Male,Divorced,South,Bangalore,890567,0,50865.7,3919458.9,0,0,No Claim,Monthly,AG0024,Agent_0024,Branch_001,4,Not Renewed,Online,86,3,No
POL007324,CUST007324,22-06-2023,22-06-2024,Health,Expired,40,Male,Married,North,Jaipur,1178982,0,41201.46,421635.38,0,0,No Claim,Yearly,AG0076,Agent_0076,Branch_008,1.7,Renewed,Online,57,4,Yes
POL007325,CUST007325,17-09-2023,17-09-2024,Home,Active,53,Female,Married,North,Chandigarh,637072,0,38469.51,647066.25,0,0,No Claim,Yearly,AG0063,Agent_0063,Branch_005,11.4,Not Applicable,Branch,45,4,No
POL007326,CUST007326,22-04-2023,22-04-2024,Auto,Expired,58,Male,Married,South,Kochi,617824,3,23439.69,180659.19,0,0,No Claim,Yearly,AG0007,Agent_0007,Branch_003,4.1,Not Renewed,Agent,29,4,No
POL007327,CUST007327,25-01-2025,25-01-2026,Life,Active,26,Female,Single,South,Kochi,997086,0,33104.46,2579409.12,0,0,No Claim,Quarterly,AG0093,Agent_0093,Branch_004,3.9,Not Applicable,Agent,14,3,No
POL007328,CUST007328,22-07-2025,22-07-2026,Travel,Active,49,Male,Single,South,Hyderabad,548360,0,10450.6,55885.37,0,0,No Claim,Monthly,AG0054,Agent_0054,Branch_004,8.6,Not Applicable,Agent,28,3,No
POL007329,CUST007329,22-01-2024,22-01-2025,Life,Cancelled,55,Male,Married,North,Jaipur,349861,0,51667.48,1936720.28,0,0,No Claim,Monthly,AG0078,Agent_0078,Branch_008,6.1,Not Applicable,Agent,47,3,No
POL007330,CUST007330,30-01-2023,30-01-2024,Auto,Expired,49,Female,Single,North,Jaipur,368895,7,23536.28,244566.39,0,0,No Claim,Quarterly,AG0032,Agent_0032,Branch_002,10.9,Renewed,Online,50,2,No
POL007331,CUST007331,08-06-2025,08-06-2026,Travel,Active,35,Female,Married,South,Chennai,811744,0,12364.36,105462.75,0,0,No Claim,Monthly,AG0017,Agent_0017,Branch_002,4.5,Not Applicable,Online,63,3,No
POL007332,CUST007332,16-12-2025,16-12-2026,Home,Active,60,Male,Single,East,Patna,569861,0,45938.35,1963330.04,0,0,No Claim,Quarterly,AG0030,Agent_0030,Branch_002,8.3,Not Applicable,Online,80,2,No
POL007333,CUST007333,23-11-2023,23-11-2024,Health,Active,40,Female,Divorced,West,Surat,786012,0,42422.86,419085.84,1,59840.67,Approved,Yearly,AG0054,Agent_0054,Branch_004,11.4,Not Applicable,Online,70,2,Yes
POL007334,CUST007334,29-11-2025,29-11-2026,Auto,Active,61,Female,Married,East,Guwahati,345431,3,36516.29,347644.89,0,0,No Claim,Quarterly,AG0064,Agent_0064,Branch_002,2.9,Not Applicable,Agent,67,3,No
POL007335,CUST007335,03-03-2023,03-03-2024,Life,Active,18,Female,Married,North,Chandigarh,527796,0,47261.08,1614201.62,0,0,No Claim,Quarterly,AG0002,Agent_0002,Branch_003,10.1,Not Applicable,Agent,49,3,No
POL007336,CUST007336,15-01-2025,15-01-2026,Life,Active,53,Male,Married,South,Bangalore,437229,0,40107.28,2620798.71,0,0,No Claim,Yearly,AG0020,Agent_0020,Branch_002,4,Not Applicable,Agent,45,3,No
POL007337,CUST007337,11-04-2025,11-04-2026,Travel,Active,41,Female,Single,North,Shimla,536646,0,10845.55,43660.57,0,0,No Claim,Yearly,AG0004,Agent_0004,Branch_001,6.4,Not Applicable,Online,46,5,No
POL007338,CUST007338,27-04-2024,27-04-2025,Life,Expired,50,Male,Single,West,Surat,433955,0,62454.05,1579060.62,0,0,No Claim,Quarterly,AG0024,Agent_0024,Branch_008,11.1,Renewed,Online,79,4,No
POL007339,CUST007339,21-07-2025,21-07-2026,Health,Active,52,Male,Single,West,Pune,676653,0,39607.75,624635.51,1,101810.91,Approved,Yearly,AG0079,Agent_0079,Branch_006,3.8,Not Applicable,Online,50,3,No
POL007340,CUST007340,25-08-2025,25-08-2026,Auto,Active,46,Female,Married,East,Guwahati,1747642,6,31351.54,345177.88,0,0,No Claim,Yearly,AG0061,Agent_0061,Branch_003,7.4,Not Applicable,Online,55,1,No
POL007341,CUST007341,18-01-2025,18-01-2026,Health,Active,36,Male,Married,East,Bhubaneswar,324537,0,35491.39,686300.36,1,130744.34,Approved,Monthly,AG0020,Agent_0020,Branch_002,7.5,Not Applicable,Online,69,3,No
POL007342,CUST007342,02-06-2024,02-06-2025,Auto,Active,46,Male,Married,South,Bangalore,673353,5,35848.58,215834.74,2,59474.89,Approved,Yearly,AG0065,Agent_0065,Branch_002,6.1,Not Applicable,Agent,62,3,No
POL007343,CUST007343,17-07-2023,17-07-2024,Life,Expired,43,Male,Married,South,Kochi,1194123,0,56670.3,3171732.95,0,0,No Claim,Monthly,AG0023,Agent_0023,Branch_008,2.5,Renewed,Agent,48,3,No
POL007344,CUST007344,10-12-2023,10-12-2024,Auto,Expired,56,Female,Single,East,Bhubaneswar,363679,2,32355.07,231322.37,0,0,No Claim,Yearly,AG0076,Agent_0076,Branch_005,1,Not Renewed,Agent,71,3,No
POL007345,CUST007345,09-02-2023,09-02-2024,Auto,Expired,37,Female,Married,North,Chandigarh,322286,0,30926.52,191624.19,1,41855.92,Approved,Quarterly,AG0018,Agent_0018,Branch_005,6.7,Not Renewed,Agent,74,4,No
POL007346,CUST007346,06-04-2025,06-04-2026,Home,Active,59,Male,Married,South,Bangalore,363412,0,40996.57,1026824.14,0,0,No Claim,Yearly,AG0074,Agent_0074,Branch_003,6.9,Not Applicable,Agent,58,3,No
POL007347,CUST007347,30-09-2025,30-09-2026,Home,Active,31,Male,Married,North,Chandigarh,471431,0,29512.03,722651.31,0,0,No Claim,Monthly,AG0100,Agent_0100,Branch_004,4.6,Not Applicable,Online,44,2,No
POL007348,CUST007348,28-03-2023,28-03-2024,Health,Expired,18,Other,Married,East,Kolkata,1133033,0,42624.27,398468.78,1,74153.65,Approved,Monthly,AG0047,Agent_0047,Branch_001,3.7,Renewed,Branch,64,4,No
POL007349,CUST007349,22-04-2024,22-04-2025,Home,Active,39,Female,Married,East,Bhubaneswar,1675661,0,40730.41,937396.08,1,195750.95,Approved,Yearly,AG0025,Agent_0025,Branch_005,3.3,Not Applicable,Online,72,4,No
POL007350,CUST007350,03-11-2023,03-11-2024,Auto,Active,58,Female,Married,East,Kolkata,519189,4,31692.76,175048.32,0,0,No Claim,Monthly,AG0029,Agent_0029,Branch_007,5.1,Not Applicable,Agent,54,2,No
POL007351,CUST007351,25-11-2024,25-11-2025,Auto,Active,21,Male,Married,East,Patna,1222079,0,27827.04,219013.84,0,0,No Claim,Quarterly,AG0099,Agent_0099,Branch_001,7.4,Not Applicable,Agent,65,5,No
POL007352,CUST007352,14-03-2024,14-03-2025,Travel,Cancelled,47,Male,Single,West,Ahmedabad,433546,0,11522.12,45110.07,0,0,No Claim,Quarterly,AG0062,Agent_0062,Branch_008,8.4,Not Applicable,Online,53,3,No
POL007353,CUST007353,09-09-2025,09-09-2026,Health,Active,61,Male,Single,East,Bhubaneswar,189618,0,40530.86,808157.27,0,0,No Claim,Yearly,AG0020,Agent_0020,Branch_007,10.8,Not Applicable,Agent,64,2,No
POL007354,CUST007354,23-04-2023,23-04-2024,Auto,Expired,65,Male,Married,South,Chennai,1592014,5,49516.9,540168.25,2,115162.87,Rejected,Yearly,AG0059,Agent_0059,Branch_004,2.6,Not Renewed,Online,100,3,No
POL007355,CUST007355,28-08-2025,28-08-2026,Health,Active,44,Female,Married,East,Kolkata,2506790,0,55972.88,456748.91,0,0,No Claim,Monthly,AG0026,Agent_0026,Branch_003,4,Not Applicable,Agent,56,4,No
POL007356,CUST007356,27-05-2024,27-05-2025,Travel,Active,18,Female,Married,West,Ahmedabad,841970,0,10209.27,84673.71,0,0,No Claim,Monthly,AG0071,Agent_0071,Branch_002,11.7,Not Applicable,Agent,46,2,No
